CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,House_Price
2.7251568607788066,0.0,18.947770006946286,1,0.6769406501541084,6.132402333580301,98.0281106188847,6.769845694510579,15,371,17.041400848277835,320.1628580167884,22.68523408762688,36.04163671151392
2.7105123356332483,0.0,5.783812127472501,0,0.5376318211480312,7.394889688902816,24.267281228430278,3.121838893514665,14,527,20.52234850860696,217.99233148919836,33.09060712678877,10.416732027175321
1.894418088915859,0.0,23.5903673259276,1,0.6126926266749109,5.634020702791984,86.5451722368312,8.998674184811595,2,308,18.51693326268269,262.8831141665044,2.8940981070898637,26.651830284342008
3.679733987156519,0.0,3.4932267867280196,1,0.7042938812856978,4.033108328317722,86.93331364146452,9.07148727381411,9,657,13.429260322977195,311.87528647299735,29.815136213224616,10.663077469183317
0.7683932046862847,30.0,1.5855519847597466,0,0.4557279796144527,6.939470554386611,52.5152032089699,10.806488340116069,23,192,20.023867916259498,362.11955722703476,31.402373770900557,12.065319172977699
1.3291981331804594,12.5,16.466711449061634,0,0.3034180739340229,5.012366546254496,21.623258376628165,7.212423780189226,4,469,15.549284592025922,280.49278270507216,8.904245431239332,36.17857611420126
0.32199440568422155,25.0,12.20646983907551,0,0.8207029519862834,7.2033104885737895,26.93622427013199,1.3931016234219293,14,578,19.489940109838116,342.0901315220058,15.997498036766952,5.865101478977203
2.406505348011735,0.0,19.835614117055115,1,0.5186799427062826,5.867556941278754,52.67540322720676,3.47459224000617,11,541,19.20780215145033,152.90555042821632,9.909767043440569,7.774796015451177
1.6663908973654946,18.0,15.670215329137482,1,0.8087811565148408,5.2862376430688425,26.81175351387863,2.3464180800245993,16,649,14.863344031287127,121.25853754880012,13.52340587207217,42.0534792624577
5.062687940595654,12.5,21.3114490716103,0,0.6777106891618064,5.416418678606042,47.38768366043847,11.82836964648623,3,570,14.045895711263007,291.5089598968393,22.126347527556728,20.420897785759635
3.9110438269650456,18.0,26.33609783613442,1,0.597824212656858,6.4644774179575135,89.72490479246297,9.248959274641276,13,586,12.671120901068518,285.0818962398411,26.174481783698994,23.792959762048458
6.247504765324696,30.0,18.29878940368637,1,0.8871769534633454,6.624648390430093,50.912343919948746,4.421406186662402,4,498,15.251755590043075,294.95829706473023,16.796302537100814,21.60835397695473
0.36318094752263663,12.5,25.565689652271637,1,0.8143647741544715,6.386690862953771,84.00054945227708,8.95291741651446,18,261,12.109056781280623,286.25504352113524,1.7591506885638872,48.995912387866376
3.891741722715807,12.5,4.255789172543596,0,0.8331553836525611,6.588659043924842,28.949518120138148,6.507182148013099,6,502,15.924672307098204,296.828747869454,18.168653965939853,20.053724238236402
0.023962049651329975,0.0,9.923010126431047,0,0.317257380902304,6.692286018805245,59.0458345913032,5.593219712815629,12,439,13.523892315689523,124.42915123327634,20.106645790518424,13.418440767220469
1.3012879127284056,0.0,22.853977195029472,1,0.725672696719686,5.578073666882839,58.71593100646531,6.89690005154634,9,242,20.686063485276186,189.32865220496888,25.880474269590533,17.058553997630842
0.27756006413615175,18.0,13.134299068462743,1,0.8714102626034366,5.767154067138351,94.13551579662474,5.798945920156232,16,404,19.930533032718834,303.8548295006688,36.168455317093255,16.824305427013105
0.838542855656996,0.0,22.170957936881624,0,0.5628159455825366,7.046016597566991,7.525727890545968,11.482845949133608,19,363,13.459797554253782,263.673251696888,29.540634291411806,36.771128463238895
3.2074875152003135,12.5,26.196381404849312,0,0.3690168117891128,6.664705472391058,60.71819715981703,11.675313156039582,4,264,14.178662750892158,105.48605458991925,34.77024635404556,9.289718542261856
2.616846035905831,18.0,5.07788967917228,0,0.7407928205809201,6.2472627684883895,2.899365964416577,9.666913284589029,19,604,18.689251105729937,202.71317517001552,16.916358399485574,35.66644141379295
1.8053013938145173,25.0,18.954194519187418,1,0.65997428548366,6.48841253860012,48.25456432506919,11.866065718905324,23,466,13.893756542625294,199.2239732211055,13.068320568827271,45.253050621104215
1.9926546599616275,30.0,6.49886340086136,1,0.3394605948834169,5.660725354277853,99.54515741542129,9.746297822431234,15,220,20.400743061828038,345.7386181330791,25.171436398658585,32.191638547365294
2.2715893362157185,12.5,5.075690038402553,1,0.6721751446811121,5.393473518314784,73.56790548973697,4.74486840071334,23,551,15.841643587135374,214.32180421552783,2.3564846976131184,46.91690279985019
1.0147943786605689,0.0,25.1276317672967,0,0.7484008314509374,5.7560072674171945,13.79254268345066,8.128727011253979,9,669,14.694552277889919,162.78260927090662,26.73307639325043,35.46953580273828
3.501316013003889,0.0,16.176908253474473,0,0.592896513485066,5.245748308196474,8.74029253696825,6.473399949624315,18,595,13.556039057280241,344.61499451231236,26.60878241428179,45.954259334235125
1.8814448405404605,0.0,17.249025845482404,0,0.4260510585467219,7.044915441299503,90.83352501145335,11.599887051325512,2,246,19.10153583416219,200.4998624854714,20.978372449503567,49.65203192743747
0.6253074459230421,0.0,26.06341599512777,1,0.7850809162777059,5.793484856343604,33.97779303283093,7.564618482683554,2,291,12.262471874634185,379.99104931091426,9.7751680224815,26.310146419480027
1.4439354554214652,25.0,10.126942479743676,1,0.515152209201784,4.396020434793696,10.675122742722793,10.332340872820717,11,663,16.449632459354333,203.5615675745888,30.321508330914657,19.792072503834653
0.7007764643407515,30.0,8.233581205359037,1,0.5903197977870662,5.547373981865829,38.133000764602514,8.891540835349897,8,690,21.430702353875464,339.94602932174826,26.683310489061977,36.72114818096577
0.6088005943881845,30.0,21.877959289233775,1,0.3671355855559082,5.597640595528781,85.53608473268272,2.9583386343237588,9,369,21.209400087938175,243.96175921775637,13.123073646919122,11.111313581312679
3.121701981262265,12.5,6.756520465524754,1,0.8200163393673632,6.328676982255643,3.2885471307746235,8.380940322875016,10,505,19.203191213597428,288.9185799676377,24.72542740190953,22.99436946469589
0.4776268399878554,30.0,25.726792363460405,1,0.47574217917882966,6.34583660108353,19.990201648023255,9.974027990979613,8,280,12.862242160681182,320.1866724382601,3.256822261617551,47.69963014071795
1.880796529276609,0.0,11.186277894701352,0,0.5845021844335847,6.568957866471524,8.334643311905879,4.835806824855961,23,368,21.6376679902026,126.05307570387525,35.03082106788257,5.348495770475425
1.1468567108230918,18.0,14.850107224461347,1,0.592193149852132,6.595628423346888,45.02242733268405,3.270391737637886,6,473,20.453625661123752,374.589262323303,35.85330044648955,34.6527076706826
3.5359870133811326,25.0,10.123884655331159,1,0.5543903987301804,6.654379089845543,91.78564240317765,3.3739131706181156,19,635,15.82212436129973,270.62426623488113,18.630494913498374,12.364104892451557
2.068726199847749,0.0,4.963511212322275,0,0.7520776892551986,6.159423736178645,12.305648231662945,8.196942666198014,18,336,18.86195993910283,358.55317430553595,31.367443357245854,44.45040911734523
1.0724370208156753,0.0,25.04302502648258,1,0.8476142528103692,7.331333084182445,4.586843272635353,5.4287399972268755,22,412,20.10906206450403,253.39350664293607,19.341249542383977,45.87569893309253
1.2451513712413793,30.0,26.780088986185625,1,0.45601688047380184,6.259322029476094,23.440130274049437,3.5231542459590424,18,380,18.185197092381166,143.28833883803034,35.34379940233638,7.571679044089934
1.2288391967250827,0.0,1.1651423007717898,1,0.6789939089102377,6.165953021148334,21.412307558214895,3.8379108675563387,20,686,15.076518230550494,186.93556716593122,27.972414613776277,48.90965861431394
1.7422871860635243,18.0,24.870997403707715,1,0.5641262090518497,6.323817617529145,96.70351485666917,8.796092564989102,15,509,14.505673154062347,230.50198674299213,26.107644220339807,23.618514179779396
0.03105601776136213,25.0,7.455268662333706,1,0.39581986884556575,4.85551681455605,18.474601361898632,1.713126201285601,13,427,12.133844297806352,264.6451266040491,11.287097198297777,17.995935301782918
3.619598433670248,0.0,19.88016688888221,1,0.5130159099125531,5.98651546271303,34.31986028802738,7.23562830593922,5,217,13.506452150384153,256.34047239494146,15.00738561548302,30.328716783694137
4.0461079794983625,25.0,25.884667054365583,0,0.35908046833891355,5.866774481056616,91.34696360330861,9.594604494289863,2,428,13.877667409076233,394.44693739692684,15.568242107452642,18.712398749002347
3.806011989253884,30.0,19.587382474666367,1,0.43237399121143005,7.166402002443708,31.446135791636323,9.832365075658677,6,623,19.164944942571598,210.31419993922913,1.6236890099926122,43.36596633556794
2.9847084314879684,18.0,2.218563016189949,0,0.4434773046595781,5.179891543553208,6.639470332696444,3.775692665300835,19,502,20.281466913323243,300.55407996330416,2.965219402653133,48.22672542867582
0.6300646682469835,18.0,14.428562865179572,1,0.5749495395891673,6.022804964011024,85.43708181087761,11.201365222001174,8,525,15.030510859815195,346.69735406558704,38.024934120393546,44.731893805147365
1.6799832484652457,25.0,14.071934533793018,0,0.7535442154629273,5.8448323246243605,92.53570167632083,9.472265828560777,20,541,13.584940302042337,169.13204919287244,27.902299154106927,28.62302423151413
1.6614488478281064,0.0,3.7255217888368013,1,0.37600137602244366,5.370732691445102,59.83786764471999,1.244695839094128,12,285,20.45975282143804,116.71093332760809,5.154917914938976,38.768994216570476
1.0808757790317773,18.0,26.208632388692767,0,0.7018026312147002,6.254255164301232,43.81222905939003,10.039056751612554,15,328,17.149805461469324,192.64597158055247,30.025651813775408,26.606213879544114
0.9172727310766272,0.0,15.124274999540978,1,0.7254416015331764,6.1461208310618725,57.51653058836808,5.785908490107105,13,459,16.01536992503701,312.16920386188406,14.44049638692473,24.930332710142658
2.9535071350696396,30.0,17.56672405403114,0,0.8232469274726049,4.928040304875914,5.352588436728467,1.8526378614703884,20,371,15.756467277941518,351.2701147796169,39.302524988186775,10.61153081892106
1.5243221848274555,30.0,9.64091842256396,0,0.8332226806317551,6.503367232956588,44.38104194390003,7.71925776518885,18,681,20.466024991171118,101.43978898387094,19.281100600236837,20.158694391449334
1.9387231282385962,0.0,13.06486642500557,1,0.4449832979594872,5.460701530932358,36.976154075976716,5.940106170584844,16,458,21.732283626077503,191.58654415373337,16.012524353010836,33.453169131289016
1.1699719030025455,18.0,14.86637617125584,1,0.5289888709212551,6.488948414404314,80.13509166810864,10.795750422116017,17,299,13.2023618486348,219.8233965107224,2.442587131264509,35.02177270143217
0.5744171046185191,18.0,19.074346468491672,1,0.8708369667141009,5.553222669839424,85.72854051534885,7.059772575045947,23,537,17.99506920528396,212.00393817457945,32.683421071580796,22.04059221828055
1.705203403136837,25.0,5.466216932165561,1,0.417357377532544,5.758802747609975,89.3506325309039,8.720355991548928,10,698,17.074192529540547,304.9509441274118,15.214240838847497,35.954379858874724
5.165531606739768,12.5,10.796374937041612,0,0.5435757417785496,7.650461210199744,79.36627334584776,6.348234146187994,12,678,15.207954743756622,327.7000631172988,23.076027022344114,47.73454471802699
1.963601259339959,30.0,9.381640990919355,0,0.5729917651310619,5.485038293998404,57.798805955898956,11.37610262378385,17,634,12.606305459586133,232.98280323441662,36.500062552087776,21.701365671085313
1.1161570069629403,0.0,5.434421418269745,1,0.5278956825559654,7.232354640557371,79.61216361276699,3.032330662442666,14,544,17.59734434641689,304.7732394995193,26.33369428831938,24.67442156291942
3.16968902342252,30.0,11.57501822536256,1,0.3016310786083489,6.203137017522834,18.826182754176074,8.433702384597527,24,555,18.63110043608799,397.08781303800396,34.02014769745555,43.259546244021955
0.510578923509649,30.0,24.437852910957037,1,0.7045075104003311,6.164296883114622,5.535988118200454,7.3942698283416455,4,671,13.165063901613456,210.88601459531168,13.877812258289294,42.7428090121019
1.3677721318266074,0.0,20.925831467885832,0,0.5426890886937752,6.7127298320854605,34.11505803681362,2.349892582044711,11,415,14.141098408663861,345.1196150590912,12.504271829445909,12.391269746181806
1.6302263635026066,12.5,23.97760302730854,1,0.5152059572138583,4.8112559648870725,89.42819130037189,8.513607796253368,4,313,19.7241467263001,342.6882879518864,10.45145048147738,48.04896021878096
0.8383450581525542,12.5,17.01693195179325,1,0.36346449633720446,5.534278107021306,86.93284433534176,3.86662357030995,23,344,15.55219243153024,273.92185701219915,8.610282168101383,27.917792804446798
0.2045243820203282,12.5,9.517708804907533,0,0.36257143907357825,6.128821916612848,91.20888857666053,5.923231431677802,2,491,12.837338335219577,341.9438693230602,5.388562896809049,22.318763671766447
1.1860464548627698,25.0,22.46826071663342,1,0.3707709459126296,6.8904841013935725,3.1321197770254354,4.521261164927274,19,684,13.557093378545856,170.73914594251184,39.861265416308164,49.054319548279
1.1292952155052483,30.0,13.014294772458085,0,0.4702652258329074,5.631821756239143,36.87671453404501,4.279838174585604,20,623,21.81093681746109,118.1805736402593,23.802881807830644,41.540128367120985
0.5502247185918777,30.0,1.0763321892625655,0,0.3164429222057641,4.827614952939506,94.90218841120688,3.294900757462164,11,285,12.487546457621992,297.899272079928,23.69993837338257,23.99277885897048
1.0883453008092767,30.0,20.91579068005074,1,0.7213260176943995,6.820767700035703,38.13065440597852,7.555152564534183,2,265,14.114807456036424,158.67432608522745,11.14586921125059,16.294619192395068
1.126610587783136,0.0,6.186559030465856,1,0.4189250709035213,5.030630239548902,34.32844875200693,7.53461679526004,2,461,18.5257562945062,292.7225942398151,27.52487793892937,44.010204767451356
0.9562716406187696,12.5,10.027093776040704,0,0.539375449688607,4.628965132274018,29.116671207677253,1.7792934520037889,18,337,21.6126183238316,190.08843021348082,33.616365507680854,43.998755374588605
1.6385739421448067,30.0,2.39526632991919,0,0.7198823099425635,4.939297822240738,41.61417381882729,9.929634588704495,9,701,19.45102318569188,376.7380160364587,17.61270215943101,29.96595582036234
0.5123538020197538,25.0,19.79507293466903,1,0.8947507809696764,6.3446151748157655,70.89751859405033,9.542955046533551,20,540,19.412675898535134,267.03524463857445,17.258691830731575,19.047558273237165
1.344992148039756,12.5,1.9008359406581066,1,0.7680728822175817,6.009728931153457,57.25800305740932,9.367245310942302,22,235,20.276577993536822,225.56801835858062,14.138399004623453,24.319076693133063
2.2899554560898836,0.0,26.512290433871154,0,0.7850678804752811,6.848509677703385,47.43373344113084,9.144343591130033,20,197,21.942062557108237,323.2263538401794,12.64296561201467,42.461328626593726
1.8589949822720908,30.0,4.63753137725922,0,0.7156791164828183,5.5483888556366106,89.32703077366386,2.222450828251381,17,499,21.627452406697927,104.12485773880219,32.76394705409548,47.592763173380064
3.9038557823824576,30.0,4.266191655851475,0,0.48574397107976575,4.927214713745897,12.179658645895534,5.626409329357145,20,649,18.22588121894333,192.50000137788334,38.583795956905256,33.89275282032459
1.573635102438908,25.0,8.123968542423418,0,0.3429202179092427,5.72791045367631,20.858136536739334,1.518060625981898,2,216,12.779092537299402,169.44113684005202,6.990947034973784,5.100638186742148
3.030601391475062,18.0,3.481337584890956,0,0.3414797339725515,6.154613647358263,9.141785787420385,1.2290281756162948,19,674,13.438955547725392,276.49113781274514,24.09883867360182,12.49096466387167
0.3981120894216016,12.5,13.769832476836951,0,0.7259203762654707,6.324728442931224,88.93578534934547,11.474521064034027,3,248,19.56663325538451,146.62929466928395,35.00007372765048,24.28055002334027
1.004872231461137,30.0,19.94732278227222,0,0.7089548039138762,5.86770057427461,87.2928798086694,10.550181006300946,24,431,15.552009658499001,254.8583362986463,28.0481169398631,45.342284271768456
0.7285958741680366,18.0,24.820603841338354,1,0.37274619295610334,6.399979341294812,48.92818465958127,9.81361082715552,4,452,18.483968257957436,252.4839898213599,6.566979832699999,13.249913356385093
0.26490329079755437,12.5,2.48973285315912,0,0.393930093787401,5.6515109165347965,72.51497453626055,5.162722097361543,3,492,21.574114085209896,343.65280756557485,9.228474260086848,10.895993994004591
1.4603039791906145,18.0,18.81051586278436,1,0.6575669268907989,5.726982151767226,5.088382619888058,10.180892463130288,15,274,13.089883015765144,285.2630823150279,3.7320744146452483,31.45937600888606
2.9608269178129873,25.0,9.319948255515067,0,0.3116366210060167,5.516467411905955,44.66536294193881,10.735741531602963,8,502,14.858858885950205,192.67141923010422,37.99812194730699,19.772901606349617
2.999901417940007,12.5,11.18660589662419,1,0.7152275954578655,5.499936637036564,27.43203166723594,5.317988955225314,20,630,16.270672431019353,166.39198005061843,29.151484206284557,11.025491483662861
4.394253085656334,30.0,16.822322284262807,0,0.3389427416072461,7.0763227330862675,19.076581940634703,11.266832506495458,5,524,21.81106314265504,310.0703758968273,31.72556887803798,12.88642439557764
1.8553551463725269,12.5,26.36514824576094,1,0.35710896262333675,6.640569579572632,21.40698081584796,7.989521880021586,18,570,19.675531500806027,314.1037924542568,27.63639868409275,9.126811206778687
0.06085246204867045,30.0,14.675072360026132,0,0.8121238068709953,5.720008165913481,38.3670503305861,7.967595348182681,16,582,18.133331482244152,298.60039590724136,29.298551411088336,20.993073391185032
0.3175711855565946,12.5,2.3204444848480774,1,0.7300545658628839,5.7167960901427985,42.16483999558938,2.9921458119597384,8,476,16.830303818203756,355.5679710563696,23.34896430176646,35.25818618511012
1.5025985158154391,0.0,12.744451990411541,0,0.501346177723555,4.79320405101041,90.79071528484492,1.5440834235768357,20,445,13.277346768437969,364.21918759411056,32.371610975744474,43.9536345914696
4.323786629458648,25.0,26.364277213218745,0,0.49986205884655355,5.980681517712323,85.9365641918735,8.555866522622985,23,252,18.73897076502594,360.32822181192216,39.167412370385485,6.472669621435702
4.211963719687823,25.0,10.066883646942532,0,0.3819428003297449,6.211558920206883,84.62086844270841,1.9192652603431002,9,419,19.26368367767311,327.69105507960455,23.278383207837493,15.260423448332073
0.43399277606808306,30.0,22.401629846183038,1,0.6198461219175162,5.723302967456303,25.141792564698754,5.680466076694256,3,588,14.597789831817973,236.2790581187485,4.38954129097591,31.862018143002828
2.388125138492473,0.0,1.84275965691686,0,0.48653910629184804,7.14597964079449,72.58257697237023,6.054348272859402,10,494,15.737595370746389,169.2423269364662,24.666261598659165,17.08759897410023
0.300234133783587,25.0,23.78409872405681,1,0.6968116225389615,5.823660957119569,65.17546123506106,6.004236787049142,24,363,17.554042759551475,306.73036619003744,12.769392860009246,29.485576317875513
2.374477187237205,18.0,15.789173287477729,1,0.6335299266063525,5.0333223129287274,46.264044849159326,7.247701833111812,14,646,20.817070187861333,236.07655093599126,13.821607644965637,28.45221378056849
2.5985886440273736,25.0,26.16727037277461,1,0.47771849253519105,5.453108712981473,32.99389005418768,1.28380072862454,13,697,21.79205990485007,177.1436391922428,7.729511493940961,10.08175347165004
2.094211056671778,0.0,18.87727633593335,1,0.8850163179584203,6.2657074094027125,28.70898527960574,2.0893037281407927,5,284,12.332446622750847,244.5620263420825,37.931833229525814,10.744731220273346
0.8535294617240228,12.5,24.764274424268006,0,0.839863160199033,5.748487363385217,65.50750601753892,4.918410308698496,6,387,17.698331936780747,171.10305459000625,26.947301255542293,29.38811965633903
2.0135169443257492,25.0,4.919797296088992,0,0.3841804742652303,6.240395821087205,3.252032447047841,4.114746134500318,5,695,15.764523277638666,314.7652611710919,9.104403056290497,43.55085744140115
1.7888820477941056,25.0,4.190137305263773,1,0.5312251549913405,5.683777465263898,5.065919372152229,8.846088958609192,21,586,20.450365029889532,228.29007854104117,24.205997536788075,44.2320768137342
1.8526451924982634,0.0,17.766856776200587,0,0.4250288486262872,7.353853041497423,53.669095608085094,7.0681438427262355,14,296,17.085558938815954,126.00035466165642,35.35868433180131,25.662626179042743
3.8876404778112095,25.0,12.009080442878355,0,0.39741042377397484,6.189805850513414,46.266382222078995,4.408980700899084,8,318,20.754340195229318,256.2297686795457,2.8016145421527545,13.464205082781142
4.965606564769269,25.0,2.4845637707591735,0,0.5413132015582702,5.781049204345129,31.39834251800752,11.355367952581487,19,474,20.209696521749358,397.15700151696143,7.31107695997126,10.365458269217934
4.21425423485079,12.5,12.272631600697796,1,0.5569364547971436,5.470842536329806,68.62892529031338,9.56254466655388,21,454,14.64005503758868,266.70836706427224,19.418335527045016,38.94595446866906
0.4526561973520742,18.0,24.476865146514022,0,0.8298380086377461,6.133676050317112,98.1081850265667,1.4574084744027784,11,247,12.90743228173419,394.79930515548295,17.391626670457683,10.926131526419763
3.989134982071896,12.5,5.530874327775177,1,0.8680759444114432,5.191664405686626,6.969162371549915,6.359934182200633,4,180,17.10509117578087,152.51215274395955,21.048114943795532,41.06612572420488
1.2058626180647694,12.5,8.367284546469286,1,0.5035514057489876,6.991951157892737,28.14522869272728,7.919177342101093,4,390,17.108735273836025,381.95753478591934,39.88188504141892,31.153319724853617
2.3085916716981116,12.5,16.662450731952386,1,0.8713508101644629,6.108634575314132,28.573521664219108,2.4628073521969256,24,605,18.224386071881064,388.49592194245855,21.47532389691613,41.33114528303249
0.6073826128589859,12.5,5.639904957288431,1,0.847784582988294,5.08766777858018,84.4256973420113,2.4537499772724405,2,709,14.339774752367905,202.40236820957102,9.797230408027412,6.795688174625863
0.7623506771758444,0.0,15.841767707394812,0,0.597126344864156,6.784801444361568,75.21779324388008,2.1672432855415193,14,565,12.587352527766248,341.79642821317975,29.446095426006686,6.37564941015701
0.37224553061259824,0.0,18.920274437056406,0,0.3796922345002255,6.331656706615019,38.93110533593706,6.236114317418968,9,583,14.596981256356447,219.8482968921477,29.15384116328628,27.805531117646474
1.6641404620565132,0.0,11.394037953449121,1,0.36261759849973124,5.795379287968673,47.19049351271331,11.992862142547436,17,262,17.52500971549136,319.6621203460585,11.733257005625902,27.739063972116575
